price,duration,emirate,number,character,timestamp
65000,,dubai,1550,BB,07:00.0
65000,,dubai,1550,B,07:00.0
65000,,dubai,1550,Q,07:00.0
65000,,dubai,1550,A,07:00.0
56000,,dubai,1550,V,07:00.0
56000,,dubai,1550,L,07:00.0
56000,,dubai,1550,Z,07:00.0
56000,,dubai,1550,Y,07:00.0
15900,,dubai,1570,H,07:00.1
15900,,dubai,1570,BB,07:00.1
15900,,dubai,1570,R,07:00.1
15900,,dubai,1570,F,07:00.1
23000,,dubai,1582,K,07:00.0
23000,,dubai,1582,U,07:00.0
23000,,dubai,1582,V,07:00.0
23000,,dubai,1582,DD,07:00.0
24900,,dubai,1613,Q,07:00.1
24900,,dubai,1613,J,07:00.1
24900,,dubai,1613,I,07:00.1
24900,,dubai,1613,R,07:00.1
10900,,dubai,1637,C,07:00.1
10900,,dubai,1637,B,07:00.1
10900,,dubai,1637,I,07:00.1
10900,,dubai,1637,J,07:00.1
10900,,dubai,1658,M,07:00.1
10900,,dubai,1658,J,07:00.1
10900,,dubai,1658,S,07:00.1
10900,,dubai,1658,H,07:00.1
15500,,dubai,1686,G,07:00.1
15500,,dubai,1686,T,07:00.1
15500,,dubai,1686,D,07:00.1
15500,,dubai,1686,U,07:00.1
99000,,dubai,1691,DD,07:00.0
99000,,dubai,1691,C,07:00.0
99000,,dubai,1691,E,07:00.0
99000,,dubai,1691,H,07:00.0
12900,,dubai,1692,K,07:00.1
12900,,dubai,1692,H,07:00.1
12900,,dubai,1692,V,07:00.1
12900,,dubai,1692,O,07:00.1
10600,,dubai,1694,M,07:00.1
10600,,dubai,1694,S,07:00.1
10600,,dubai,1694,R,07:00.1
10600,,dubai,1694,L,07:00.1
65900,,dubai,1710,Z,07:00.0
65900,,dubai,1710,O,07:00.0
65900,,dubai,1710,E,07:00.0
65900,,dubai,1710,AA,07:00.0
17500,,dubai,1774,L,07:00.1
17500,,dubai,1774,H,07:00.1
17500,,dubai,1774,V,07:00.1
17500,,dubai,1774,E,07:00.1
13500,,dubai,1794,D,07:00.1
13500,,dubai,1794,Y,07:00.1
13500,,dubai,1794,X,07:00.1
13500,,dubai,1794,H,07:00.1
9000,,dubai,1802,F,07:00.1
9000,,dubai,1802,X,07:00.1
9000,,dubai,1802,Z,07:00.1
9000,,dubai,1802,J,07:00.1
10900,,dubai,1805,B,07:00.1
10900,,dubai,1805,U,07:00.1
10900,,dubai,1805,I,07:00.1
10900,,dubai,1805,Q,07:00.1
26000,,dubai,1808,Q,07:00.1
26000,,dubai,1808,W,07:00.1
26000,,dubai,1808,T,07:00.1
26000,,dubai,1808,D,07:00.1
64500,,dubai,1811,Y,07:00.1
64500,,dubai,1811,R,07:00.1
64500,,dubai,1811,Z,07:00.1
64500,,dubai,1811,G,07:00.1
44900,,dubai,1811,P,07:00.1
44900,,dubai,1811,D,07:00.1
44900,,dubai,1811,B,07:00.1
38000,,dubai,1816,N,07:00.0
38000,,dubai,1816,D,07:00.0
38000,,dubai,1816,W,07:00.0
38000,,dubai,1816,DD,07:00.0
23000,,dubai,1816,A,07:00.1
23000,,dubai,1816,J,07:00.1
23000,,dubai,1816,B,07:00.1
23000,,dubai,1816,X,07:00.1
29500,,dubai,1817,I,07:00.1
29500,,dubai,1817,M,07:00.1
29500,,dubai,1817,L,07:00.1
29500,,dubai,1817,H,07:00.1
38000,,dubai,1851,A,07:00.0
38000,,dubai,1851,L,07:00.0
38000,,dubai,1851,H,07:00.0
38000,,dubai,1851,Z,07:00.0
7800,,dubai,1853,W,07:00.1
7800,,dubai,1853,R,07:00.1
7800,,dubai,1853,Y,07:00.1
7800,,dubai,1853,G,07:00.1
15400,,dubai,1886,G,07:00.1
15400,,dubai,1886,B,07:00.1
15400,,dubai,1886,AA,07:00.1
15400,,dubai,1886,P,07:00.1
18500,,dubai,1939,Q,07:00.1
18500,,dubai,1939,V,07:00.1
18500,,dubai,1939,W,07:00.1
18500,,dubai,1939,BB,07:00.1
77000,,dubai,1964,L,07:00.0
77000,,dubai,1964,C,07:00.0
77000,,dubai,1964,E,07:00.0
77000,,dubai,1964,A,07:00.0
49000,,dubai,1965,Y,07:00.1
49000,,dubai,1965,J,07:00.1
49000,,dubai,1965,P,07:00.1
49000,,dubai,1965,S,07:00.1
185000,,dubai,1969,C,07:00.0
185000,,dubai,1969,T,07:00.0
185000,,dubai,1969,U,07:00.0
185000,,dubai,1969,DD,07:00.0
130000,,dubai,1974,DD,07:00.1
130000,,dubai,1974,B,07:00.1
130000,,dubai,1974,N,07:00.1
130000,,dubai,1974,C,07:00.1
130000,,dubai,1974,AA,07:00.1
130000,,dubai,1974,W,07:00.1
130000,,dubai,1974,T,07:00.1
130000,,dubai,1974,I,07:00.1
130000,,dubai,1974,P,07:00.1
130000,,dubai,1974,L,07:00.1
130000,,dubai,1974,G,07:00.1
130000,,dubai,1974,M,07:00.1
130000,,dubai,1974,V,07:00.1
130000,,dubai,1974,D,07:00.1
130000,,dubai,1974,U,07:00.1
130000,,dubai,1974,X,07:00.1
130000,,dubai,1974,O,07:00.1
130000,,dubai,1974,F,07:00.1
130000,,dubai,1974,Q,07:00.1
130000,,dubai,1974,Z,07:00.1
130000,,dubai,1974,E,07:00.1
130000,,dubai,1974,Y,07:00.1
130000,,dubai,1974,K,07:00.1
130000,,dubai,1974,R,07:00.1
130000,,dubai,1974,J,07:00.1
130000,,dubai,1974,CC,07:00.1
130000,,dubai,1974,S,07:00.1
130000,,dubai,1974,BB,07:00.1
130000,,dubai,1974,H,07:00.1
130000,,dubai,1974,A,07:00.1
68000,,dubai,1990,K,07:00.1
68000,,dubai,1990,A,07:00.1
68000,,dubai,1990,I,07:00.1
68000,,dubai,1990,N,07:00.1
67000,,dubai,1998,P,07:00.1
67000,,dubai,1998,S,07:00.1
67000,,dubai,1998,CC,07:00.1
67000,,dubai,1998,G,07:00.1
68000,,dubai,2001,R,07:00.1
68000,,dubai,2001,Y,07:00.1
68000,,dubai,2001,E,07:00.1
68000,,dubai,2001,J,07:00.1
370000,,dubai,2002,V,07:00.0
370000,,dubai,2002,B,07:00.0
370000,,dubai,2002,D,07:00.0
370000,,dubai,2002,K,07:00.0
210000,,dubai,2007,DD,07:00.0
210000,,dubai,2007,Z,07:00.0
210000,,dubai,2007,T,07:00.0
210000,,dubai,2007,Y,07:00.0
9500,,dubai,2047,B,07:00.1
9500,,dubai,2047,L,07:00.1
9500,,dubai,2047,O,07:00.1
9500,,dubai,2047,E,07:00.1
9000,,dubai,2079,M,07:00.1
9000,,dubai,2079,X,07:00.1
9000,,dubai,2079,T,07:00.1
9000,,dubai,2079,U,07:00.1
70000,,dubai,2102,X,07:00.0
70000,,dubai,2102,W,07:00.0
70000,,dubai,2102,I,07:00.0
70000,,dubai,2102,M,07:00.0
67000,,dubai,2102,T,07:00.0
67000,,dubai,2102,B,07:00.0
67000,,dubai,2102,J,07:00.0
67000,,dubai,2102,Q,07:00.0
89900,,dubai,2111,D,07:00.1
89900,,dubai,2111,E,07:00.1
89900,,dubai,2111,C,07:00.1
89900,,dubai,2111,Z,07:00.1
99000,,dubai,2112,A,07:00.1
99000,,dubai,2112,W,07:00.1
99000,,dubai,2112,AA,07:00.1
99000,,dubai,2112,O,07:00.1
40000,,dubai,2116,V,07:00.0
40000,,dubai,2116,CC,07:00.0
40000,,dubai,2116,AA,07:00.0
40000,,dubai,2116,I,07:00.0
9500,,dubai,2170,N,07:00.1
9500,,dubai,2170,I,07:00.1
9500,,dubai,2170,B,07:00.1
9500,,dubai,2170,C,07:00.1
17000,,dubai,2187,A,07:00.0
17000,,dubai,2187,W,07:00.0
17000,,dubai,2187,N,07:00.0
17000,,dubai,2187,C,07:00.0
119900,,dubai,2200,DD,07:00.1
119900,,dubai,2200,H,07:00.1
119900,,dubai,2200,L,07:00.1
119900,,dubai,2200,C,07:00.1
58000,,dubai,2212,DD,07:00.1
58000,,dubai,2212,M,07:00.1
58000,,dubai,2212,D,07:00.1
58000,,dubai,2212,V,07:00.1
1395000,,dubai,2222,V,07:00.0
1395000,,dubai,2222,L,07:00.0
1395000,,dubai,2222,K,07:00.0
1395000,,dubai,2222,P,07:00.0
98000,,dubai,2300,Q,07:00.1
98000,,dubai,2300,DD,07:00.1
98000,,dubai,2300,BB,07:00.1
98000,,dubai,2300,M,07:00.1
14900,,dubai,2312,L,07:00.1
14900,,dubai,2312,V,07:00.1
14900,,dubai,2312,F,07:00.1
14900,,dubai,2312,M,07:00.1
17000,,dubai,2319,L,07:00.0
17000,,dubai,2319,Y,07:00.0
17000,,dubai,2319,W,07:00.0
17000,,dubai,2319,J,07:00.0
15000,,dubai,2427,W,07:00.1
15000,,dubai,2427,P,07:00.1
15000,,dubai,2427,S,07:00.1
15000,,dubai,2427,Q,07:00.1
8900,,dubai,2458,BB,07:00.1
8900,,dubai,2458,G,07:00.1
8900,,dubai,2458,S,07:00.1
8900,,dubai,2458,U,07:00.1
18900,,dubai,2496,DD,07:00.0
18900,,dubai,2496,T,07:00.0
18900,,dubai,2496,I,07:00.0
18900,,dubai,2496,J,07:00.0
14500,,dubai,2559,DD,07:00.1
14500,,dubai,2559,L,07:00.1
14500,,dubai,2559,A,07:00.1
14500,,dubai,2559,N,07:00.1
8000,,dubai,2576,H,07:00.1
8000,,dubai,2576,CC,07:00.1
8000,,dubai,2576,B,07:00.1
8000,,dubai,2576,Y,07:00.1
12900,,dubai,2594,P,07:00.1
12900,,dubai,2594,L,07:00.1
12900,,dubai,2594,T,07:00.1
12900,,dubai,2594,R,07:00.1
62000,,dubai,2622,AA,07:00.1
62000,,dubai,2622,T,07:00.1
62000,,dubai,2622,C,07:00.1
62000,,dubai,2622,Q,07:00.1
14000,,dubai,2633,Y,07:00.1
14000,,dubai,2633,M,07:00.1
14000,,dubai,2633,C,07:00.1
14000,,dubai,2633,BB,07:00.1
16500,,dubai,2656,G,07:00.1
16500,,dubai,2656,T,07:00.1
16500,,dubai,2656,D,07:00.1
16500,,dubai,2656,V,07:00.1
16500,,dubai,2676,G,07:00.1
16500,,dubai,2676,T,07:00.1
16500,,dubai,2676,Z,07:00.1
16500,,dubai,2676,M,07:00.1
17500,,dubai,2697,M,07:00.0
17500,,dubai,2697,R,07:00.0
17500,,dubai,2697,Y,07:00.0
17500,,dubai,2697,Q,07:00.0
8000,,dubai,2715,D,07:00.1
8000,,dubai,2715,M,07:00.1
8000,,dubai,2715,J,07:00.1
8000,,dubai,2715,Q,07:00.1
13900,,dubai,2732,B,07:00.1
13900,,dubai,2732,CC,07:00.1
13900,,dubai,2732,D,07:00.1
13900,,dubai,2732,R,07:00.1
13900,,dubai,2742,P,07:00.1
13900,,dubai,2742,L,07:00.1
13900,,dubai,2742,M,07:00.1
13900,,dubai,2742,S,07:00.1
15000,,dubai,2747,L,07:00.1
15000,,dubai,2747,V,07:00.1
15000,,dubai,2747,Z,07:00.1
15000,,dubai,2747,P,07:00.1
31999,,dubai,2774,F,07:00.0
31999,,dubai,2774,N,07:00.0
31999,,dubai,2774,BB,07:00.0
31999,,dubai,2774,T,07:00.0
15000,,dubai,2824,T,07:00.1
15000,,dubai,2824,O,07:00.1
15000,,dubai,2824,AA,07:00.1
15000,,dubai,2824,E,07:00.1
160000,,dubai,2828,C,07:00.0
160000,,dubai,2828,S,07:00.0
160000,,dubai,2828,A,07:00.0
160000,,dubai,2828,Y,07:00.0
160000,,dubai,2828,W,07:00.0
160000,,dubai,2828,K,07:00.0
160000,,dubai,2828,O,07:00.0
160000,,dubai,2828,BB,07:00.0
8000,,dubai,2945,Y,07:00.1
8000,,dubai,2945,T,07:00.1
8000,,dubai,2945,DD,07:00.1
8000,,dubai,2945,P,07:00.1
56000,,dubai,2960,F,07:00.0
56000,,dubai,2960,BB,07:00.0
56000,,dubai,2960,C,07:00.0
56000,,dubai,2960,V,07:00.0
7400,,dubai,2973,K,07:00.1
7400,,dubai,2973,Y,07:00.1
7400,,dubai,2973,C,07:00.1
7400,,dubai,2973,CC,07:00.1
14500,,dubai,2987,P,07:00.0
14500,,dubai,2987,E,07:00.0
14500,,dubai,2987,O,07:00.0
14500,,dubai,2987,C,07:00.0
250000,,dubai,3003,I,07:00.0
250000,,dubai,3003,F,07:00.0
250000,,dubai,3003,C,07:00.0
250000,,dubai,3003,V,07:00.0
27000,,dubai,3012,W,07:00.0
27000,,dubai,3012,V,07:00.0
27000,,dubai,3012,H,07:00.0
27000,,dubai,3012,DD,07:00.0
16000,,dubai,3012,C,07:00.1
16000,,dubai,3012,AA,07:00.1
16000,,dubai,3012,M,07:00.1
16000,,dubai,3012,Z,07:00.1
14000,,dubai,3021,X,07:00.1
14000,,dubai,3021,S,07:00.1
14000,,dubai,3021,I,07:00.1
14000,,dubai,3021,E,07:00.1
11500,,dubai,3032,P,07:00.1
11500,,dubai,3032,O,07:00.1
11500,,dubai,3032,S,07:00.1
11500,,dubai,3032,M,07:00.1
27500,,dubai,3036,L,07:00.0
27500,,dubai,3036,W,07:00.0
27500,,dubai,3036,E,07:00.0
27500,,dubai,3036,X,07:00.0
19000,,dubai,3036,G,07:00.1
19000,,dubai,3036,R,07:00.1
19000,,dubai,3036,C,07:00.1
8900,,dubai,3042,L,07:00.1
8900,,dubai,3042,E,07:00.1
8900,,dubai,3042,D,07:00.1
8900,,dubai,3042,B,07:00.1
9200,,dubai,3056,E,07:00.1
9200,,dubai,3056,CC,07:00.1
9200,,dubai,3056,W,07:00.1
9200,,dubai,3056,Y,07:00.1
9400,,dubai,3061,R,07:00.1
9400,,dubai,3061,F,07:00.1
9400,,dubai,3061,Y,07:00.1
9400,,dubai,3061,CC,07:00.1
45000,,dubai,3101,W,07:00.0
45000,,dubai,3101,R,07:00.0
45000,,dubai,3101,D,07:00.0
45000,,dubai,3101,F,07:00.0
14000,,dubai,3102,E,07:00.1
14000,,dubai,3102,B,07:00.1
14000,,dubai,3102,S,07:00.1
14000,,dubai,3102,F,07:00.1
19900,,dubai,3122,X,07:00.1
19900,,dubai,3122,CC,07:00.1
19900,,dubai,3122,A,07:00.1
19900,,dubai,3122,V,07:00.1
13900,,dubai,3141,Q,07:00.1
13900,,dubai,3141,W,07:00.1
13900,,dubai,3141,X,07:00.1
13900,,dubai,3141,L,07:00.1
15500,,dubai,3143,P,07:00.1
15500,,dubai,3143,M,07:00.1
15500,,dubai,3143,J,07:00.1
15500,,dubai,3143,T,07:00.1
9500,,dubai,3150,K,07:00.1
9500,,dubai,3150,I,07:00.1
9500,,dubai,3150,Y,07:00.1
9500,,dubai,3150,L,07:00.1
18900,,dubai,3161,E,07:00.1
18900,,dubai,3161,U,07:00.1
18900,,dubai,3161,Z,07:00.1
18900,,dubai,3161,J,07:00.1
8500,,dubai,3184,A,07:00.1
8500,,dubai,3184,J,07:00.1
8500,,dubai,3184,CC,07:00.1
8500,,dubai,3184,F,07:00.1
15000,,dubai,3201,U,07:00.1
15000,,dubai,3201,M,07:00.1
15000,,dubai,3201,T,07:00.1
15000,,dubai,3201,I,07:00.1
130000,,dubai,3210,C,07:00.0
130000,,dubai,3210,Y,07:00.0
130000,,dubai,3210,Q,07:00.0
130000,,dubai,3210,E,07:00.0
32000,,dubai,3211,I,07:00.1
32000,,dubai,3211,C,07:00.1
32000,,dubai,3211,P,07:00.1
32000,,dubai,3211,S,07:00.1
35000,,dubai,3245,J,07:00.0
35000,,dubai,3245,L,07:00.0
35000,,dubai,3245,B,07:00.0
35000,,dubai,3245,I,07:00.0
99000,,dubai,3320,Q,07:00.0
99000,,dubai,3320,Y,07:00.0
99000,,dubai,3320,X,07:00.0
99000,,dubai,3320,BB,07:00.0
25000,,dubai,3324,A,07:00.0
25000,,dubai,3324,J,07:00.0
25000,,dubai,3324,F,07:00.0
25000,,dubai,3324,M,07:00.0
769000,,dubai,3333,L,07:00.1
769000,,dubai,3333,N,07:00.1
769000,,dubai,3333,D,07:00.1
769000,,dubai,3333,DD,07:00.1
55000,,dubai,3343,W,07:00.1
55000,,dubai,3343,Z,07:00.1
55000,,dubai,3343,D,07:00.1
55000,,dubai,3343,E,07:00.1
27900,,dubai,3390,R,07:00.0
27900,,dubai,3390,Q,07:00.0
27900,,dubai,3390,B,07:00.0
27900,,dubai,3390,S,07:00.0
10500,,dubai,3396,W,07:00.1
10500,,dubai,3396,A,07:00.1
10500,,dubai,3396,Q,07:00.1
10500,,dubai,3396,Y,07:00.1
9000,,dubai,3402,G,07:00.1
9000,,dubai,3402,Z,07:00.1
9000,,dubai,3402,AA,07:00.1
9000,,dubai,3402,K,07:00.1
31000,,dubai,3421,P,07:00.0
31000,,dubai,3421,A,07:00.0
31000,,dubai,3421,L,07:00.0
31000,,dubai,3421,X,07:00.0
95000,,dubai,3443,O,07:00.1
95000,,dubai,3443,A,07:00.1
95000,,dubai,3443,CC,07:00.1
95000,,dubai,3443,J,07:00.1
19500,,dubai,3454,D,07:00.1
19500,,dubai,3454,V,07:00.1
19500,,dubai,3454,K,07:00.1
19500,,dubai,3454,M,07:00.1
8000,,dubai,3517,Z,07:00.1
8000,,dubai,3517,CC,07:00.1
8000,,dubai,3517,B,07:00.1
8000,,dubai,3517,A,07:00.1
7900,,dubai,3519,P,07:00.1
7900,,dubai,3519,R,07:00.1
7900,,dubai,3519,BB,07:00.1
7900,,dubai,3519,U,07:00.1
8000,,dubai,3541,H,07:00.1
8000,,dubai,3541,Q,07:00.1
8000,,dubai,3541,F,07:00.1
8000,,dubai,3541,T,07:00.1
25000,,dubai,3693,T,07:00.0
25000,,dubai,3693,C,07:00.0
25000,,dubai,3693,I,07:00.0
25000,,dubai,3693,Z,07:00.0
49900,,dubai,3699,CC,07:00.0
49900,,dubai,3699,E,07:00.0
49900,,dubai,3699,M,07:00.0
49900,,dubai,3699,L,07:00.0
17500,,dubai,3763,R,07:00.0
17500,,dubai,3763,M,07:00.0
17500,,dubai,3763,N,07:00.0
17500,,dubai,3763,CC,07:00.0
15900,,dubai,3831,B,07:00.1
15900,,dubai,3831,I,07:00.1
15900,,dubai,3831,J,07:00.1
15900,,dubai,3831,Q,07:00.1
7900,,dubai,3925,J,07:00.1
7900,,dubai,3925,D,07:00.1
7900,,dubai,3925,T,07:00.1
7900,,dubai,3925,DD,07:00.1
15000,,dubai,3934,S,07:00.1
15000,,dubai,3934,G,07:00.1
15000,,dubai,3934,B,07:00.1
15000,,dubai,3934,V,07:00.1
10200,,dubai,3950,N,07:00.1
10200,,dubai,3950,T,07:00.1
10200,,dubai,3950,CC,07:00.1
10200,,dubai,3950,O,07:00.1
25900,,dubai,3987,L,07:00.0
25900,,dubai,3987,O,07:00.0
25900,,dubai,3987,BB,07:00.0
25900,,dubai,3987,AA,07:00.0
280000,,dubai,4004,A,07:00.0
280000,,dubai,4004,I,07:00.0
280000,,dubai,4004,CC,07:00.0
280000,,dubai,4004,J,07:00.0
150000,,dubai,4004,C,07:00.1
150000,,dubai,4004,Z,07:00.1
48000,,dubai,4011,L,07:00.0
48000,,dubai,4011,G,07:00.0
48000,,dubai,4011,X,07:00.0
48000,,dubai,4011,DD,07:00.0
27000,,dubai,4040,Y,07:00.0
27000,,dubai,4040,T,07:00.0
27000,,dubai,4040,Z,07:00.0
27000,,dubai,4040,S,07:00.0
9900,,dubai,4067,DD,07:00.1
9900,,dubai,4067,BB,07:00.1
9900,,dubai,4067,P,07:00.1
9900,,dubai,4067,S,07:00.1
19500,,dubai,4071,A,07:00.0
19500,,dubai,4071,Q,07:00.0
19500,,dubai,4071,O,07:00.0
19500,,dubai,4071,P,07:00.0
8500,,dubai,4072,W,07:00.1
8500,,dubai,4072,Y,07:00.1
8500,,dubai,4072,AA,07:00.1
8500,,dubai,4072,O,07:00.1
9500,,dubai,4078,A,07:00.1
9500,,dubai,4078,CC,07:00.1
9500,,dubai,4078,P,07:00.1
9500,,dubai,4078,R,07:00.1
89900,,dubai,4100,R,07:00.1
89900,,dubai,4100,X,07:00.1
89900,,dubai,4100,AA,07:00.1
89900,,dubai,4100,Y,07:00.1
8900,,dubai,4107,Q,07:00.1
8900,,dubai,4107,J,07:00.1
8900,,dubai,4107,Y,07:00.1
8900,,dubai,4107,Z,07:00.1
4500,,dubai,4114,U,07:00.0
4500,,dubai,4114,F,07:00.0
4500,,dubai,4114,G,07:00.0
4500,,dubai,4114,M,07:00.0
13900,,dubai,4171,AA,07:00.1
13900,,dubai,4171,O,07:00.1
13900,,dubai,4171,P,07:00.1
13900,,dubai,4171,H,07:00.1
6700,,dubai,4293,Z,07:00.1
6700,,dubai,4293,K,07:00.1
6700,,dubai,4293,BB,07:00.1
6700,,dubai,4293,CC,07:00.1
8500,,dubai,4308,V,07:00.1
8500,,dubai,4308,F,07:00.1
8500,,dubai,4308,CC,07:00.1
8500,,dubai,4308,W,07:00.1
195000,,dubai,4321,G,07:00.0
195000,,dubai,4321,K,07:00.0
195000,,dubai,4321,C,07:00.0
195000,,dubai,4321,A,07:00.0
55000,,dubai,4404,I,07:00.1
55000,,dubai,4404,BB,07:00.1
55000,,dubai,4404,L,07:00.1
55000,,dubai,4404,C,07:00.1
28000,,dubai,4551,R,07:00.0
28000,,dubai,4551,X,07:00.0
28000,,dubai,4551,F,07:00.0
28000,,dubai,4551,B,07:00.0
140000,,dubai,4567,L,07:00.0
140000,,dubai,4567,S,07:00.0
140000,,dubai,4567,O,07:00.0
140000,,dubai,4567,J,07:00.0
23900,,dubai,4574,O,07:00.0
23900,,dubai,4574,M,07:00.0
23900,,dubai,4574,Y,07:00.0
23900,,dubai,4574,F,07:00.0
40500,,dubai,4580,H,07:00.0
40500,,dubai,4580,K,07:00.0
40500,,dubai,4580,Y,07:00.0
40500,,dubai,4580,C,07:00.0
16900,,dubai,4711,AA,07:00.1
16900,,dubai,4711,O,07:00.1
16900,,dubai,4711,P,07:00.1
16900,,dubai,4711,I,07:00.1
14900,,dubai,4845,DD,07:00.1
14900,,dubai,4845,X,07:00.1
14900,,dubai,4845,B,07:00.1
14900,,dubai,4845,S,07:00.1
55500,,dubai,4880,M,07:00.0
55500,,dubai,4880,K,07:00.0
55500,,dubai,4880,Q,07:00.0
55500,,dubai,4880,DD,07:00.0
18800,,dubai,4904,Z,07:00.0
18800,,dubai,4904,F,07:00.0
18800,,dubai,4904,M,07:00.0
18800,,dubai,4904,X,07:00.0
39000,,dubai,4940,R,07:00.0
39000,,dubai,4940,H,07:00.0
39000,,dubai,4940,U,07:00.0
39000,,dubai,4940,E,07:00.0
13900,,dubai,4954,W,07:00.1
13900,,dubai,4954,R,07:00.1
13900,,dubai,4954,J,07:00.1
13900,,dubai,4954,Y,07:00.1
20000,,dubai,4979,T,07:00.0
20000,,dubai,4979,C,07:00.0
20000,,dubai,4979,H,07:00.0
20000,,dubai,4979,AA,07:00.0
52000,,dubai,5008,R,07:00.1
52000,,dubai,5008,C,07:00.1
52000,,dubai,5008,U,07:00.1
52000,,dubai,5008,I,07:00.1
48000,,dubai,5011,DD,07:00.0
48000,,dubai,5011,Z,07:00.0
48000,,dubai,5011,R,07:00.0
48000,,dubai,5011,F,07:00.0
9000,,dubai,5027,M,07:00.1
9000,,dubai,5027,J,07:00.1
9000,,dubai,5027,E,07:00.1
9000,,dubai,5027,W,07:00.1
27500,,dubai,5095,W,07:00.0
27500,,dubai,5095,Z,07:00.0
27500,,dubai,5095,E,07:00.0
27500,,dubai,5095,X,07:00.0
49000,,dubai,5101,W,07:00.0
49000,,dubai,5101,Q,07:00.0
49000,,dubai,5101,O,07:00.0
49000,,dubai,5101,Z,07:00.0
49000,,dubai,5101,C,07:00.0
49000,,dubai,5101,K,07:00.0
185000,,dubai,5111,R,07:00.0
185000,,dubai,5111,DD,07:00.0
185000,,dubai,5111,W,07:00.0
185000,,dubai,5111,Z,07:00.0
19000,,dubai,5130,T,07:00.0
19000,,dubai,5130,P,07:00.0
19000,,dubai,5130,M,07:00.0
19000,,dubai,5130,L,07:00.0
20000,,dubai,5251,I,07:00.1
20000,,dubai,5251,M,07:00.1
20000,,dubai,5251,Q,07:00.1
20000,,dubai,5251,H,07:00.1
7500,,dubai,5289,C,07:00.1
7500,,dubai,5289,R,07:00.1
7500,,dubai,5289,S,07:00.1
7500,,dubai,5289,G,07:00.1
9400,,dubai,5304,D,07:00.1
9400,,dubai,5304,C,07:00.1
9400,,dubai,5304,BB,07:00.1
9400,,dubai,5304,U,07:00.1
14900,,dubai,5305,O,07:00.1
14900,,dubai,5305,B,07:00.1
14900,,dubai,5305,P,07:00.1
14900,,dubai,5305,G,07:00.1
46000,,dubai,5344,CC,07:00.0
46000,,dubai,5344,W,07:00.0
46000,,dubai,5344,K,07:00.0
46000,,dubai,5344,O,07:00.0
80000,,dubai,5353,H,07:00.1
80000,,dubai,5353,Y,07:00.1
80000,,dubai,5353,U,07:00.1
80000,,dubai,5353,I,07:00.1
17000,,dubai,5371,K,07:00.0
17000,,dubai,5371,U,07:00.0
17000,,dubai,5371,P,07:00.0
17000,,dubai,5371,D,07:00.0
15000,,dubai,5385,A,07:00.0
15000,,dubai,5385,E,07:00.0
15000,,dubai,5385,X,07:00.0
15000,,dubai,5385,CC,07:00.0
9900,,dubai,5403,U,07:00.1
9900,,dubai,5403,E,07:00.1
9900,,dubai,5403,R,07:00.1
9900,,dubai,5403,N,07:00.1
36000,,dubai,5453,R,07:00.1
36000,,dubai,5453,T,07:00.1
36000,,dubai,5453,N,07:00.1
36000,,dubai,5453,O,07:00.1
36000,,dubai,5453,J,07:00.1
36000,,dubai,5453,Z,07:00.1
36000,,dubai,5453,F,07:00.1
36000,,dubai,5453,Y,07:00.1
36000,,dubai,5453,B,07:00.1
36000,,dubai,5453,E,07:00.1
36000,,dubai,5453,G,07:00.1
36000,,dubai,5453,Q,07:00.1
36000,,dubai,5453,A,07:00.1
36000,,dubai,5453,U,07:00.1
36000,,dubai,5453,K,07:00.1
36000,,dubai,5453,L,07:00.1
36000,,dubai,5453,I,07:00.1
36000,,dubai,5453,P,07:00.1
36000,,dubai,5453,CC,07:00.1
36000,,dubai,5453,BB,07:00.1
36000,,dubai,5453,H,07:00.1
36000,,dubai,5453,DD,07:00.1
36000,,dubai,5453,C,07:00.1
36000,,dubai,5453,V,07:00.1
36000,,dubai,5453,X,07:00.1
36000,,dubai,5453,D,07:00.1
36000,,dubai,5453,W,07:00.1
36000,,dubai,5453,AA,07:00.1
36000,,dubai,5453,S,07:00.0
22000,,dubai,5466,U,07:00.0
22000,,dubai,5466,K,07:00.0
22000,,dubai,5466,DD,07:00.0
22000,,dubai,5466,N,07:00.0
15700,,dubai,5499,J,07:00.1
15700,,dubai,5499,BB,07:00.1
15700,,dubai,5499,K,07:00.1
15700,,dubai,5499,Z,07:00.1
39000,,dubai,5507,I,07:00.0
39000,,dubai,5507,D,07:00.0
39000,,dubai,5507,E,07:00.0
39000,,dubai,5507,Z,07:00.0
15500,,dubai,5536,N,07:00.1
15500,,dubai,5536,Y,07:00.1
15500,,dubai,5536,AA,07:00.1
15500,,dubai,5536,E,07:00.1
29000,,dubai,5539,K,07:00.0
29000,,dubai,5539,CC,07:00.0
29000,,dubai,5539,DD,07:00.0
29000,,dubai,5539,L,07:00.0
14900,,dubai,5539,U,07:00.1
14900,,dubai,5539,BB,07:00.1
14900,,dubai,5539,D,07:00.1
14900,,dubai,5539,B,07:00.1
380000,,dubai,5550,C,07:00.0
380000,,dubai,5550,M,07:00.0
380000,,dubai,5550,S,07:00.0
380000,,dubai,5550,CC,07:00.0
74900,,dubai,5551,B,07:00.1
74900,,dubai,5551,Z,07:00.1
74900,,dubai,5551,Y,07:00.1
74900,,dubai,5551,M,07:00.1
1599000,,dubai,5555,CC,07:00.0
1599000,,dubai,5555,Y,07:00.0
1599000,,dubai,5555,Q,07:00.0
1599000,,dubai,5555,V,07:00.0
1595000,,dubai,5555,DD,07:00.0
